Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
BioPlanet_2019.1049	Basal transcription factors	2	35	0.7306704734307	0.8496653791037	0	0	0.777344077898095	0.243924904501873	GTF2A1;GTF2H2	BioPlanet_2019	up
BioPlanet_2019.1050	PIK3C1/AKT pathway	2	35	0.7306704734307	0.8496653791037	0	0	0.777344077898095	0.243924904501873	CDKN1A;SLC2A4	BioPlanet_2019	up
BioPlanet_2019.1051	Pyrimidine metabolism	6	100	0.738334912691425	0.854862157140559	0	0	0.818262411347518	0.24822624081479	POLA1;ENTPD1;NT5E;POLR3A;DPYS;AK3	BioPlanet_2019	up
BioPlanet_2019.1052	Botulinum neurotoxicity	1	18	0.741131909518072	0.854862157140559	0	0	0.754610217789538	0.226063604108267	STX2	BioPlanet_2019	up
BioPlanet_2019.1053	Corticosteroids and cardioprotection	1	18	0.741131909518072	0.854862157140559	0	0	0.754610217789538	0.226063604108267	PIK3CG	BioPlanet_2019	up
BioPlanet_2019.1054	Nicotinic acetylcholine receptor role in the regulation of apoptosis	1	18	0.741131909518072	0.854862157140559	0	0	0.754610217789538	0.226063604108267	PIK3CG	BioPlanet_2019	up
BioPlanet_2019.1055	PKA activation in glucagon signaling	1	18	0.741131909518072	0.854862157140559	0	0	0.754610217789538	0.226063604108267	ADCY7	BioPlanet_2019	up
BioPlanet_2019.1056	Serotonin receptor 4/6/7 and NR3C signaling	1	18	0.741131909518072	0.854862157140559	0	0	0.754610217789538	0.226063604108267	RAP1A	BioPlanet_2019	up
BioPlanet_2019.1057	TNFR2 signaling pathway	1	18	0.741131909518072	0.854862157140559	0	0	0.754610217789538	0.226063604108267	NFKBIA	BioPlanet_2019	up
BioPlanet_2019.1058	Tie2 signaling	1	18	0.741131909518072	0.854862157140559	0	0	0.754610217789538	0.226063604108267	NRAS	BioPlanet_2019	up
BioPlanet_2019.1059	PPAR signaling pathway	4	69	0.744355203121235	0.854862157140559	0	0	0.789032326896405	0.232951485437463	FABP7;LPL;CD36;RXRG	BioPlanet_2019	up
BioPlanet_2019.1060	Phase I of biological oxidations: functionalization of compounds	4	69	0.744355203121235	0.854862157140559	0	0	0.789032326896405	0.232951485437463	SMOX;TBXAS1;CYP7B1;PTGS1	BioPlanet_2019	up
BioPlanet_2019.1061	Myc active pathway	5	85	0.744758888449789	0.854862157140559	0	0	0.801266481609993	0.23612902760472	SMAD3;MYC;SHMT1;ODC1;BIRC5	BioPlanet_2019	up
BioPlanet_2019.1062	Ion transport by P-type ATPases	2	36	0.744941306468104	0.854862157140559	0	0	0.754440280267232	0.222144825073016	ATP8A1;ATP11C	BioPlanet_2019	up
BioPlanet_2019.1063	PI3K/PLC/TRK pathway	2	36	0.744941306468104	0.854862157140559	0	0	0.754440280267232	0.222144825073016	NRAS;CCND1	BioPlanet_2019	up
BioPlanet_2019.1064	Steroid hormone, vitamin A, and vitamin D metabolism	2	36	0.744941306468104	0.854862157140559	0	0	0.754440280267232	0.222144825073016	STAR;LGMN	BioPlanet_2019	up
BioPlanet_2019.1065	Class A GPCRs (rhodopsin-like)	16	253	0.746538904568899	0.855365774317045	0	0	0.864748753356348	0.252772587206051	P2RY12;CX3CR1;P2RY13;GPR15;GPR34;GPR65;HTR2B;P2RY6;LPAR5;CNR2;LPAR6;CCRL2;C3AR1;BDKRB2;CCR6;CCR5	BioPlanet_2019	up
BioPlanet_2019.1066	GnRH signaling pathway	6	101	0.74696294377482	0.855365774317045	0	0	0.809605263157895	0.236193998054999	NRAS;ITPR2;PLA2G4A;PLCB2;ADCY7;MAPK13	BioPlanet_2019	up
BioPlanet_2019.1067	PI3K pathway	3	53	0.747481802781562	0.855365774317045	0	0	0.769397089397089	0.223929420643064	NRAS;PIKFYVE;INPP5D	BioPlanet_2019	up
BioPlanet_2019.1068	NCAM signaling for neurite out-growth	4	70	0.754474805593282	0.858274705513563	0	0	0.777035262472156	0.2189167813817	NRAS;NCAN;CDK1;NRTN	BioPlanet_2019	up
BioPlanet_2019.1069	Activation of NMDA receptor upon glutamate binding and postsynaptic events	2	37	0.758558172281523	0.858274705513563	0	0	0.732845271072418	0.202511376408694	RRAS;RASGRF2	BioPlanet_2019	up
BioPlanet_2019.1070	PI3K/AKT activation	2	37	0.758558172281523	0.858274705513563	0	0	0.732845271072418	0.202511376408694	CDKN1A;RHOA	BioPlanet_2019	up
BioPlanet_2019.1071	Arginine and proline metabolism	3	54	0.758826092512651	0.858274705513563	0	0	0.754270107211284	0.208165466748486	ARG2;ODC1;SAT1	BioPlanet_2019	up
BioPlanet_2019.1072	Alpha-linolenic acid metabolism	1	19	0.759864829369502	0.858274705513563	0	0	0.712648981161092	0.195703898718597	PLA2G4A	BioPlanet_2019	up
BioPlanet_2019.1073	Gap junction assembly	1	19	0.759864829369502	0.858274705513563	0	0	0.712648981161092	0.195703898718597	GJB2	BioPlanet_2019	up
BioPlanet_2019.1074	Hypoxic and oxygen homeostasis regulation of HIF-1-alpha	1	19	0.759864829369502	0.858274705513563	0	0	0.712648981161092	0.195703898718597	HIF1A	BioPlanet_2019	up
BioPlanet_2019.1075	IGF-1 receptor and longevity	1	19	0.759864829369502	0.858274705513563	0	0	0.712648981161092	0.195703898718597	PIK3CG	BioPlanet_2019	up
BioPlanet_2019.1076	Inhibition of T cell receptor signaling by activated Csk	1	19	0.759864829369502	0.858274705513563	0	0	0.712648981161092	0.195703898718597	PTPRC	BioPlanet_2019	up
BioPlanet_2019.1077	PTEN-dependent cell cycle arrest and apoptosis	1	19	0.759864829369502	0.858274705513563	0	0	0.712648981161092	0.195703898718597	ITGB1	BioPlanet_2019	up
BioPlanet_2019.1078	Ras activation upon calcium influx through NMDA receptor	1	19	0.759864829369502	0.858274705513563	0	0	0.712648981161092	0.195703898718597	RASGRF2	BioPlanet_2019	up
BioPlanet_2019.1079	Signaling by FGFR1 fusion mutants	1	19	0.759864829369502	0.858274705513563	0	0	0.712648981161092	0.195703898718597	STAT3	BioPlanet_2019	up
BioPlanet_2019.1080	Signaling by constitutively active EGFR	1	19	0.759864829369502	0.858274705513563	0	0	0.712648981161092	0.195703898718597	NRAS	BioPlanet_2019	up
BioPlanet_2019.1081	Tamoxifen metabolism	1	19	0.759864829369502	0.858274705513563	0	0	0.712648981161092	0.195703898718597	SULT1A1	BioPlanet_2019	up
BioPlanet_2019.1082	Calcineurin-dependent NFAT signaling role in lymphocytes	3	55	0.769754428090233	0.867038889942966	0	0	0.739724932032624	0.193573986459915	CASP3;BCL2;NFATC1	BioPlanet_2019	up
BioPlanet_2019.1083	Meiotic synapsis	3	55	0.769754428090233	0.867038889942966	0	0	0.739724932032624	0.193573986459915	SYCE2;STAG1;STAG2	BioPlanet_2019	up
BioPlanet_2019.1084	RNA polymerase I transcription	3	55	0.769754428090233	0.867038889942966	0	0	0.739724932032624	0.193573986459915	KAT2B;MBD2;GTF2H2	BioPlanet_2019	up
BioPlanet_2019.1085	ERBB4 signaling events	2	38	0.771540963193495	0.86745075143578	0	0	0.712449984610649	0.184784955794314	ADAM17;LRIG1	BioPlanet_2019	up
BioPlanet_2019.1086	Nuclear receptors	2	38	0.771540963193495	0.86745075143578	0	0	0.712449984610649	0.184784955794314	RARA;RXRG	BioPlanet_2019	up
BioPlanet_2019.1087	Dual incision reaction in GG-NER	1	20	0.777243006173662	0.870654780310129	0	0	0.675104716809324	0.170127892939448	GTF2H2	BioPlanet_2019	up
BioPlanet_2019.1088	Estrogen receptor signaling pathway	1	20	0.777243006173662	0.870654780310129	0	0	0.675104716809324	0.170127892939448	BCL2	BioPlanet_2019	up
BioPlanet_2019.1089	Gene expression regulation in pancreatic beta cells	1	20	0.777243006173662	0.870654780310129	0	0	0.675104716809324	0.170127892939448	PAX6	BioPlanet_2019	up
BioPlanet_2019.1090	Nerve growth factor (NGF) pathway	1	20	0.777243006173662	0.870654780310129	0	0	0.675104716809324	0.170127892939448	PIK3CG	BioPlanet_2019	up
BioPlanet_2019.1091	Fibroblast growth factor receptor pathway	6	105	0.779408915193718	0.871316106846759	0	0	0.776725589225589	0.193575122290218	NRAS;SOAT1;SDC2;PLCG2;FGF21;MAPK13	BioPlanet_2019	up
BioPlanet_2019.1092	Signaling by GPCR	65	977	0.779626339055811	0.871316106846759	0	0	0.910484711053521	0.226656543406651	DGKG;VIPR1;GPR65;RASGRF2;PDE3B;HTR2B;CXCL1;CXCL13;RXFP1;PIK3CG;CXCL16;HEBP1;GNGT2;RGS1;C3AR1;RAC2;BDKRB2;CCR6;CCR5;MMP3;WNT5A;PLA2G4A;RHOC;RHOA;VAV1;ADCYAP1;CRH;PLCB2;CX3CR1;ROCK1;PDE1C;PDE1A;C5AR1;ITPR2;CXCR6;NTS;ADCY7;PIK3R5;GNAI2;FGD2;HCAR2;GNA13;NRAS;P2RY6;GNA15;CALCR;CCL7;CNR2;GNG5;CCL5;CCL4;CCL3;CCL2;RGS20;S1PR3;P2RY12;P2RY13;GNG12;CXCL10;LPAR6;GNB4;CDK1;SAA1;RGS10;PLXNB1	BioPlanet_2019	up
BioPlanet_2019.1093	Salivary secretion	5	89	0.779974205391898	0.871316106846759	0	0	0.762945705693797	0.189587758147243	CST3;SLC12A2;ITPR2;PLCB2;ADCY7	BioPlanet_2019	up
BioPlanet_2019.1094	FRS2-mediated cascade	2	39	0.783910114772262	0.873315921657784	0	0	0.693157146065733	0.168756672832567	NRAS;CDK1	BioPlanet_2019	up
BioPlanet_2019.1095	GAB1 signalosome	2	39	0.783910114772262	0.873315921657784	0	0	0.693157146065733	0.168756672832567	CDKN1A;PXN	BioPlanet_2019	up
BioPlanet_2019.1096	HIV-1 transcription initiation	2	39	0.783910114772262	0.873315921657784	0	0	0.693157146065733	0.168756672832567	GTF2A1;GTF2H2	BioPlanet_2019	up
BioPlanet_2019.1097	CD28-dependent PI3K/Akt signaling	1	21	0.793364350471303	0.879834579405505	0	0	0.641314878892734	0.148446889463824	CD86	BioPlanet_2019	up
BioPlanet_2019.1098	ChREBP regulation by carbohydrates and cAMP	1	21	0.793364350471303	0.879834579405505	0	0	0.641314878892734	0.148446889463824	MLXIPL	BioPlanet_2019	up
BioPlanet_2019.1099	IGF1 signaling pathway	1	21	0.793364350471303	0.879834579405505	0	0	0.641314878892734	0.148446889463824	PIK3CG	BioPlanet_2019	up
BioPlanet_2019.1100	Nicotine activity on dopaminergic neurons	1	21	0.793364350471303	0.879834579405505	0	0	0.641314878892734	0.148446889463824	DDC	BioPlanet_2019	up
BioPlanet_2019.1101	T cell activation co-stimulatory signal	1	21	0.793364350471303	0.879834579405505	0	0	0.641314878892734	0.148446889463824	CD86	BioPlanet_2019	up
BioPlanet_2019.1102	Pyruvate metabolism and citric acid (TCA) cycle	2	40	0.795686424037822	0.88160900521795	0	0	0.674879720075813	0.154243834532302	IDH1;SUCLG2	BioPlanet_2019	up
BioPlanet_2019.1103	Tyrosine metabolism	2	41	0.806890890161093	0.890756637715489	0	0	0.657539597982811	0.141086183268667	DDC;ALDH3B1	BioPlanet_2019	up
BioPlanet_2019.1104	BRCA1, BRCA2 and ATR roles in cancer susceptibility	1	22	0.808319700727897	0.890756637715489	0	0	0.610743120777723	0.129964688334792	CHEK2	BioPlanet_2019	up
BioPlanet_2019.1105	Beta-alanine metabolism	1	22	0.808319700727897	0.890756637715489	0	0	0.610743120777723	0.129964688334792	DPYS	BioPlanet_2019	up
BioPlanet_2019.1106	CCR3 signaling in eosinophils	1	22	0.808319700727897	0.890756637715489	0	0	0.610743120777723	0.129964688334792	RHOA	BioPlanet_2019	up
BioPlanet_2019.1107	Glycosaminoglycan biosynthesis: chondroitin sulfate	1	22	0.808319700727897	0.890756637715489	0	0	0.610743120777723	0.129964688334792	CHPF2	BioPlanet_2019	up
BioPlanet_2019.1108	Nephrin interactions	1	22	0.808319700727897	0.890756637715489	0	0	0.610743120777723	0.129964688334792	KIRREL	BioPlanet_2019	up
BioPlanet_2019.1109	Eukaryotic transcription initiation	2	42	0.817544576666224	0.89848958425694	0	0	0.64106648199446	0.129142746423214	POLR3E;GTF2H2	BioPlanet_2019	up
BioPlanet_2019.1110	Hexose transport	2	42	0.817544576666224	0.89848958425694	0	0	0.64106648199446	0.129142746423214	SLC2A4;HK2	BioPlanet_2019	up
BioPlanet_2019.1111	Netrin-1 signaling	2	42	0.817544576666224	0.89848958425694	0	0	0.64106648199446	0.129142746423214	SLIT1;EZR	BioPlanet_2019	up
BioPlanet_2019.1112	Incretin biosynthesis, secretion, and inactivation	1	23	0.822193334646297	0.899550234411405	0	0	0.58295061340044	0.114129902782959	PAX6	BioPlanet_2019	up
BioPlanet_2019.1113	Nitrogen metabolism	1	23	0.822193334646297	0.899550234411405	0	0	0.58295061340044	0.114129902782959	HAL	BioPlanet_2019	up
BioPlanet_2019.1114	Progesterone-initiated oocyte maturation	1	23	0.822193334646297	0.899550234411405	0	0	0.58295061340044	0.114129902782959	CDK1	BioPlanet_2019	up
BioPlanet_2019.1115	Signaling events mediated by the hedgehog family	1	23	0.822193334646297	0.899550234411405	0	0	0.58295061340044	0.114129902782959	HHAT	BioPlanet_2019	up
BioPlanet_2019.1116	Visual signal transduction: cones	1	23	0.822193334646297	0.899550234411405	0	0	0.58295061340044	0.114129902782959	GNGT2	BioPlanet_2019	up
BioPlanet_2019.1117	Cytochrome P450 pathway	3	61	0.827061773571978	0.904066629840094	0	0	0.662986594021077	0.12588517010982	CYB5R1;CYB5R3;CYP7B1	BioPlanet_2019	up
BioPlanet_2019.1118	ERBB2/ERBB3 signaling events	2	44	0.837283489986474	0.912788518994183	0	0	0.610473552301807	0.108415565925032	NRAS;STAT3	BioPlanet_2019	up
BioPlanet_2019.1119	HNF3A pathway	2	44	0.837283489986474	0.912788518994183	0	0	0.610473552301807	0.108415565925032	CEBPB;NFIB	BioPlanet_2019	up
BioPlanet_2019.1120	NCAM1 interactions	2	44	0.837283489986474	0.912788518994183	0	0	0.610473552301807	0.108415565925032	NCAN;NRTN	BioPlanet_2019	up
BioPlanet_2019.1121	Signaling by FGFR mutants	2	45	0.846410177307906	0.920917302972055	0	0	0.596244282677318	0.0994244458856599	NRAS;STAT3	BioPlanet_2019	up
BioPlanet_2019.1122	IGF1 receptor signaling through beta-arrestin	1	25	0.847002564486174	0.920917302972055	0	0	0.534313725490196	0.0887236258336022	MAPK13	BioPlanet_2019	up
BioPlanet_2019.1123	Maturity onset diabetes of the young	1	25	0.847002564486174	0.920917302972055	0	0	0.534313725490196	0.0887236258336022	PAX6	BioPlanet_2019	up
BioPlanet_2019.1124	Collagen biosynthesis and modifying enzymes	3	64	0.850826995138934	0.923430898724123	0	0	0.630278449950581	0.101819256837899	CRTAP;COL16A1;COL23A1	BioPlanet_2019	up
BioPlanet_2019.1125	MAPK cascade role in angiogenesis	3	64	0.850826995138934	0.923430898724123	0	0	0.630278449950581	0.101819256837899	NRP1;PXN;WAS	BioPlanet_2019	up
BioPlanet_2019.1126	PGC-1a regulation	1	26	0.85807800334719	0.928823796176346	0	0	0.512913494809689	0.0785066783276313	SLC2A4	BioPlanet_2019	up
BioPlanet_2019.1127	Termination of O-glycan biosynthesis	1	26	0.85807800334719	0.928823796176346	0	0	0.512913494809689	0.0785066783276313	ST6GAL1	BioPlanet_2019	up
BioPlanet_2019.1128	YAP1- and WWTR1 (TAZ)-stimulated gene expression	1	26	0.85807800334719	0.928823796176346	0	0	0.512913494809689	0.0785066783276313	KAT2B	BioPlanet_2019	up
BioPlanet_2019.1129	Drug metabolism: cytochrome P450	4	83	0.85931034361639	0.929333861431012	0	0	0.64871223160519	0.0983610812999663	GSTM1;ALDH3B1;EPHX1;MGST1	BioPlanet_2019	up
BioPlanet_2019.1130	Agrin in postsynaptic differentiation	2	47	0.863279405361068	0.931970145276092	0	0	0.56968297937827	0.0837530140694147	ITGB1;PXN	BioPlanet_2019	up
BioPlanet_2019.1131	HIV infection	11	200	0.863671461653471	0.931970145276092	0	0	0.74485187028741	0.109167601919578	HCK;GTF2A1;AP1S2;PSME1;PSME2;GTF2H2;CCR5;DOCK2;B2M;PSMB8;PSMB9	BioPlanet_2019	up
BioPlanet_2019.1132	Huntington's disease	10	184	0.864037841484468	0.931970145276092	0	0	0.735600166490571	0.107499661703817	REST;CASP8;GPX1;APAF1;HDAC1;CREB3L1;CASP3;ATP5A1;PLCB2;TGM2	BioPlanet_2019	up
BioPlanet_2019.1133	Cooperation of prefoldin and TriC/CCT  in actin and tubulin folding	1	27	0.868352197859597	0.934971810922899	0	0	0.493159435719989	0.0696133447468554	TUBB6	BioPlanet_2019	up
BioPlanet_2019.1134	ERK5 role in neuronal survival pathway	1	27	0.868352197859597	0.934971810922899	0	0	0.493159435719989	0.0696133447468554	PIK3CG	BioPlanet_2019	up
BioPlanet_2019.1135	Chromosome maintenance	5	103	0.874170687200693	0.94040740887405	0	0	0.653457774504667	0.0878767585036404	SYCE2;POLA1;STAG1;STAG2;CENPK	BioPlanet_2019	up
BioPlanet_2019.1136	Dual incision reaction in TC-NER	1	28	0.877883075886842	0.941911454883861	0	0	0.474868640266564	0.0618477774270216	GTF2H2	BioPlanet_2019	up
BioPlanet_2019.1137	Extension of telomeres	1	28	0.877883075886842	0.941911454883861	0	0	0.474868640266564	0.0618477774270216	POLA1	BioPlanet_2019	up
BioPlanet_2019.1138	Messenger RNA capping	1	28	0.877883075886842	0.941911454883861	0	0	0.474868640266564	0.0618477774270216	GTF2H2	BioPlanet_2019	up
BioPlanet_2019.1139	NFAT involvement in hypertrophy of the heart	3	69	0.884129243742406	0.946235553451521	0	0	0.582372582372582	0.0717203620681187	NFATC1;TNF;PIK3CG	BioPlanet_2019	up
BioPlanet_2019.1140	Association of TriC/CCT with target proteins during biosynthesis	1	29	0.886724380297415	0.946235553451521	0	0	0.457884330202669	0.0550473475161058	SPHK1	BioPlanet_2019	up
BioPlanet_2019.1141	BARD1 signaling events	1	29	0.886724380297415	0.946235553451521	0	0	0.457884330202669	0.0550473475161058	UBE2D3	BioPlanet_2019	up
BioPlanet_2019.1142	Homologous recombination	1	29	0.886724380297415	0.946235553451521	0	0	0.457884330202669	0.0550473475161058	EME1	BioPlanet_2019	up
BioPlanet_2019.1143	IGF1 pathway	1	29	0.886724380297415	0.946235553451521	0	0	0.457884330202669	0.0550473475161058	PXN	BioPlanet_2019	up
BioPlanet_2019.1144	RNA polymerase	1	29	0.886724380297415	0.946235553451521	0	0	0.457884330202669	0.0550473475161058	POLR3A	BioPlanet_2019	up
BioPlanet_2019.1145	Protein metabolism	26	442	0.88733800876494	0.946235553451521	0	0	0.798327464788732	0.0954235227396919	PIGT;B4GALT1;GALNT15;PROS1;ATP5A1;GCNT1;TUBB6;EIF4EBP1;ST8SIA6;VKORC1;GALNT6;ST6GAL1;GALNT3;EDEM1;SPHK1;GFPT2;GALNT1;EDEM2;SSR3;GFPT1;PLAUR;F9;B3GNT7;STT3A;PABPC1;PIGH	BioPlanet_2019	up
BioPlanet_2019.1146	Hedgehog signaling pathway	3	70	0.889934650787707	0.948176447305227	0	0	0.573649424395693	0.0668916789935513	BMP4;WNT5A;SOX9	BioPlanet_2019	up
BioPlanet_2019.1147	Nuclear receptor transcription pathway	2	51	0.892022902199508	0.948528307412364	0	0	0.523065181751371	0.0597672435505475	RARA;RXRG	BioPlanet_2019	up
BioPlanet_2019.1148	Activation of the pre-replicative complex	1	30	0.894925970629847	0.948528307412364	0	0	0.442071351867319	0.0490762321767675	POLA1	BioPlanet_2019	up
BioPlanet_2019.1149	Glutamate binding and activation of AMPA receptors and synaptic plasticity	1	30	0.894925970629847	0.948528307412364	0	0	0.442071351867319	0.0490762321767675	MYO6	BioPlanet_2019	up
BioPlanet_2019.1150	Signaling by FGFR1 mutants	1	30	0.894925970629847	0.948528307412364	0	0	0.442071351867319	0.0490762321767675	STAT3	BioPlanet_2019	up
BioPlanet_2019.1151	Signaling pathway from G-protein families	1	30	0.894925970629847	0.948528307412364	0	0	0.442071351867319	0.0490762321767675	NFATC1	BioPlanet_2019	up
BioPlanet_2019.1152	Tight junction interactions	1	30	0.894925970629847	0.948528307412364	0	0	0.442071351867319	0.0490762321767675	CLDN11	BioPlanet_2019	up
BioPlanet_2019.1153	Autoimmune thyroid disease	2	52	0.898275226184391	0.949605239109214	0	0	0.512576177285319	0.0549885416674124	CD86;FAS	BioPlanet_2019	up
BioPlanet_2019.1154	Drug metabolism: other enzymes	2	52	0.898275226184391	0.949605239109214	0	0	0.512576177285319	0.0549885416674124	DPYS;GUSB	BioPlanet_2019	up
BioPlanet_2019.1155	Taste transduction	2	52	0.898275226184391	0.949605239109214	0	0	0.512576177285319	0.0549885416674124	PDE1A;PLCB2	BioPlanet_2019	up
BioPlanet_2019.1156	DNA strand elongation	1	31	0.902534103555945	0.951635699863393	0	0	0.427312572087659	0.0438203921827927	POLA1	BioPlanet_2019	up
BioPlanet_2019.1157	Gluconeogenesis	1	31	0.902534103555945	0.951635699863393	0	0	0.427312572087659	0.0438203921827927	FBP1	BioPlanet_2019	up
BioPlanet_2019.1158	RNA polymerase I promoter opening	1	31	0.902534103555945	0.951635699863393	0	0	0.427312572087659	0.0438203921827927	MBD2	BioPlanet_2019	up
BioPlanet_2019.1159	JNK/MAPK pathway	2	53	0.904188674476568	0.951736527186112	0	0	0.502498506327739	0.0506102574670454	GADD45A;RAC2	BioPlanet_2019	up
BioPlanet_2019.1160	Protein folding	2	53	0.904188674476568	0.951736527186112	0	0	0.502498506327739	0.0506102574670454	TUBB6;SPHK1	BioPlanet_2019	up
BioPlanet_2019.1161	Netrin-mediated signaling events	1	32	0.909591693493713	0.955775781201225	0	0	0.413505971648622	0.0391836061489536	RHOA	BioPlanet_2019	up
BioPlanet_2019.1162	Signaling by Robo receptor	1	32	0.909591693493713	0.955775781201225	0	0	0.413505971648622	0.0391836061489536	VASP	BioPlanet_2019	up
BioPlanet_2019.1163	Basal cell carcinoma	2	55	0.915063470570331	0.960176114495946	0	0	0.483484032822872	0.042914936893666	BMP4;WNT5A	BioPlanet_2019	up
BioPlanet_2019.1164	Global genomic nucleotide excision repair (GG-NER)	1	33	0.916138553143143	0.960176114495946	0	0	0.400562283737024	0.0350843158632714	GTF2H2	BioPlanet_2019	up
BioPlanet_2019.1165	Propanoate metabolism	1	33	0.916138553143143	0.960176114495946	0	0	0.400562283737024	0.0350843158632714	SUCLG2	BioPlanet_2019	up
BioPlanet_2019.1166	Neuronal system	15	283	0.921225268309703	0.9624105863254	0	0	0.715213241966269	0.0586837340182401	KCNK6;RASGRF2;SLC1A2;GNG12;ADCY7;GNAI2;GNGT2;RRAS;GNG5;MYO6;GNB4;STX2;PLCB2;KCNJ2;KCNH1	BioPlanet_2019	up
BioPlanet_2019.1167	Cysteine and methionine metabolism	1	34	0.922211618346207	0.9624105863254	0	0	0.388403061759463	0.0314530977494002	MAT2A	BioPlanet_2019	up
